TM,PCO2,pH,SO,CL,BSW,MMCFD,HCO3,BOPD,BWPD,FE,PS,CA,Defect_Depth,Pipe_type
59.624,0.562,6.373,66.624,5566.491,0.742,11.667,754.573,1065.489,7843.005,0.089,1729.395,2.029,0.931,Pipe_3
38.863,0.423,7.157,16.098,3282.233,0.451,7.339,2435.192,618.596,8737.837,0.994,724.374,0.385,0.226,Pipe_2
34.853,0.109,8.371,10.637,77.785,0.167,16.895,3634.827,550.907,923.267,2.137,301.097,0.052,0.115,Pipe_1
21.227,0.054,8.401,2.032,2232.98,0.028,15.864,3738.45,1114.62,5233.386,2.128,138.337,0.097,0.085,Pipe_2
41.868,0.288,7.443,37.695,3693.09,0.532,12.1,2061.305,1058.213,4780.354,1.384,644.805,0.443,0.234,Pipe_3
46.35,0.415,7.083,31.13,3619.142,0.571,2.038,1987.585,872.942,7943.724,0.832,732.537,1.072,0.211,Pipe_3
29.784,0.07,8.158,11.812,2503.415,0.131,9.531,4143.81,1443.813,8392.233,2.13,214.164,0.104,0.091,Pipe_3
34.67,0.102,8.061,11.572,90.451,0.205,12.191,3615.785,146.506,8789.213,2.31,394.666,0.13,0.126,Pipe_2
42.753,0.4,7.988,24.007,3218.202,0.564,9.95,2417.045,1286.636,187.962,0.874,712.518,0.645,0.149,Pipe_2
34.438,0.028,8.476,12.485,1556.221,0.313,7.119,3833.634,585.241,2711.007,2.073,344.142,0.034,0.125,Pipe_3
25.7,0.102,8.278,6.704,839.992,0.421,13.875,3885.66,407.974,8617.562,1.806,404.137,0.036,0.079,Pipe_2
29.368,0.067,8.254,12.684,2663.751,0.258,2.628,3782.584,1465.746,6005.018,2.024,176.516,0.111,0.073,Pipe_1
39.391,0.397,7.01,30.17,3422.144,0.423,7.433,2001.49,1401.018,3925.642,1.001,568.631,0.605,0.221,Pipe_3
45.538,0.351,7.194,34.518,3636.231,0.577,12.433,2217.361,295.522,5884.637,1.263,597.637,0.206,0.241,Pipe_3
38.879,0.175,7.825,30.309,3084.247,0.482,5.313,1946.644,586.669,9281.94,1.493,570.626,1.068,0.191,Pipe_2
28.985,0.081,8.289,7.535,532.908,0.057,10.219,3952.627,1185.503,7676.846,2.133,134.645,0.135,0.059,Pipe_2
42.925,0.377,7.271,16.865,3940.715,0.512,10.229,2508.615,749.019,7655.467,0.895,727.307,0.346,0.153,Pipe_2
57.514,0.453,6.24,68.519,7563.666,0.763,13.721,1488.0,767.207,3992.231,0.504,1032.761,2.389,0.693,Pipe_3
32.161,0.036,8.107,9.217,401.22,0.027,1.371,4171.887,756.829,4869.951,1.886,493.48,0.073,0.122,Pipe_2
35.038,0.102,8.563,13.834,1593.807,0.024,17.414,3685.097,1421.118,5909.657,2.581,445.483,0.06,0.071,Pipe_2
48.43,0.268,7.952,33.356,3044.013,0.555,16.61,1987.151,1458.662,5378.598,1.049,635.029,0.871,0.239,Pipe_1
31.907,0.073,8.338,5.585,1168.13,0.161,4.555,3659.363,1204.271,7462.421,2.31,362.49,0.104,0.128,Pipe_3
46.736,0.211,7.857,28.635,3692.003,0.586,17.081,2877.078,592.576,5838.475,1.494,597.582,0.94,0.222,Pipe_1
38.333,0.313,7.061,38.08,3470.659,0.545,14.321,2885.563,407.303,7016.818,1.494,701.036,0.6,0.148,Pipe_2
48.871,0.368,7.188,22.744,3838.562,0.59,13.429,2259.049,1381.859,826.842,0.947,694.826,0.667,0.223,Pipe_1
35.098,0.07,8.369,7.0,2893.901,0.462,12.592,3898.862,1325.654,9079.411,1.98,247.74,0.125,0.065,Pipe_3
31.696,0.097,8.385,4.932,1496.931,0.252,5.07,3707.187,223.156,2846.864,2.733,294.544,0.059,0.105,Pipe_3
73.853,0.533,6.578,69.645,3747.093,0.88,3.518,490.189,432.017,1328.41,0.376,1904.593,2.164,1.546,Pipe_2
43.599,0.269,7.834,18.834,3837.258,0.444,16.335,2798.818,1548.52,5966.196,1.153,672.787,0.388,0.149,Pipe_2
38.065,0.424,7.667,27.357,3526.479,0.54,1.105,2116.237,998.767,2964.598,1.367,666.73,0.298,0.228,Pipe_3
26.282,0.034,8.444,13.019,1308.372,0.337,7.352,4208.538,1252.015,1634.421,2.329,233.435,0.144,0.095,Pipe_3
21.984,0.056,8.438,4.851,982.342,0.052,16.322,3776.154,1259.907,7993.347,1.864,329.939,0.044,0.1,Pipe_2
61.365,0.529,6.232,65.111,6949.915,0.772,17.211,494.825,128.735,8255.316,0.14,1553.837,2.172,1.504,Pipe_3
36.988,0.025,8.526,3.543,1518.715,0.179,17.332,3873.458,549.583,1480.493,1.957,418.047,0.049,0.08,Pipe_1
38.315,0.306,7.643,31.978,3185.361,0.406,2.223,2052.62,1204.879,3439.461,1.382,554.667,0.657,0.248,Pipe_3
36.109,0.088,8.013,3.39,714.503,0.177,6.371,3949.765,1266.667,5133.997,2.712,435.972,0.143,0.051,Pipe_2
31.048,0.018,8.565,2.129,1861.222,0.055,6.231,4180.774,878.152,6276.468,2.759,318.713,0.108,0.085,Pipe_3
26.422,0.031,8.483,5.373,835.787,0.44,7.344,4131.641,462.597,8707.363,2.353,333.387,0.029,0.105,Pipe_3
72.458,0.467,6.694,60.415,7055.679,0.71,12.248,1324.155,1555.272,9311.088,0.675,1138.975,2.213,0.453,Pipe_1
49.342,0.247,7.827,24.128,3198.148,0.449,11.557,2116.344,745.149,4141.99,0.755,667.797,1.1,0.167,Pipe_2
27.259,0.017,8.265,7.062,377.442,0.156,8.366,3763.324,487.324,8166.482,2.102,110.282,0.045,0.125,Pipe_2
23.921,0.072,8.095,9.2,2128.635,0.307,15.722,4138.902,797.024,1912.705,2.351,333.298,0.086,0.121,Pipe_1
40.803,0.336,7.352,33.292,3796.566,0.419,8.147,2702.085,305.157,8291.878,0.847,703.533,0.255,0.215,Pipe_1
42.222,0.311,7.584,19.215,3502.494,0.549,16.452,2513.021,1462.626,2807.624,1.398,572.285,0.708,0.162,Pipe_1
45.161,0.402,7.051,33.944,3917.057,0.569,12.817,2166.128,363.052,5818.058,1.193,699.233,1.095,0.205,Pipe_3
55.579,0.473,6.733,54.024,5512.078,0.851,12.86,823.187,744.266,3965.798,0.636,1429.319,2.429,1.517,Pipe_1
35.065,0.027,8.532,7.665,2476.525,0.172,8.114,4165.34,765.133,9249.081,2.554,307.101,0.115,0.058,Pipe_1
41.697,0.162,7.404,26.44,3737.174,0.529,0.692,1800.787,1521.841,7419.539,0.908,571.625,0.915,0.204,Pipe_1
63.58,0.545,6.698,61.306,5653.926,0.823,5.539,1154.647,1021.692,4909.208,0.42,1534.966,2.317,1.03,Pipe_1
28.455,0.123,8.554,6.788,870.029,0.182,13.838,3962.415,665.635,2699.742,2.145,91.862,0.074,0.114,Pipe_3
34.939,0.098,8.567,13.534,897.479,0.157,4.054,3769.986,848.977,4073.461,2.554,105.066,0.117,0.057,Pipe_1
33.879,0.051,8.222,13.294,2835.755,0.389,1.078,3801.574,940.742,1365.992,2.359,120.671,0.123,0.059,Pipe_3
52.981,0.558,6.799,59.595,5173.901,0.701,8.386,1219.052,1508.142,3508.991,0.469,1839.243,2.185,1.428,Pipe_2
38.059,0.183,7.292,34.69,3718.602,0.557,17.363,2483.012,1317.172,5488.258,1.299,579.123,0.373,0.202,Pipe_3
31.102,0.055,8.311,5.329,242.225,0.363,0.753,3960.056,1516.146,3069.331,2.145,146.551,0.14,0.103,Pipe_3
26.38,0.059,8.142,10.119,2017.276,0.404,17.155,3920.114,867.239,5159.14,2.375,412.856,0.138,0.086,Pipe_2
25.7,0.043,8.463,11.403,1240.969,0.212,16.247,3521.88,1306.801,9119.752,2.516,235.06,0.052,0.122,Pipe_2
49.007,0.375,7.738,20.389,3287.245,0.436,16.482,1833.683,1327.421,1175.933,0.712,617.364,0.737,0.194,Pipe_2
48.682,0.403,7.706,38.414,3987.399,0.577,13.642,2259.864,340.832,9253.223,1.221,744.54,0.983,0.204,Pipe_3
38.598,0.375,7.181,30.689,3078.114,0.547,9.628,1878.606,1462.527,4088.574,0.928,742.542,0.508,0.218,Pipe_1
31.478,0.084,8.562,6.526,2402.849,0.211,17.002,3590.781,1522.653,2531.145,2.644,413.38,0.037,0.051,Pipe_3
46.968,0.291,7.806,19.45,3244.588,0.445,9.514,1755.323,330.237,8151.588,0.709,698.813,0.482,0.224,Pipe_3
25.958,0.114,8.12,7.87,2284.075,0.257,5.9,3717.938,624.677,9094.961,2.289,412.037,0.117,0.067,Pipe_2
46.218,0.243,7.335,21.894,3273.965,0.51,0.403,1820.786,1407.455,7554.06,1.465,681.364,0.691,0.199,Pipe_3
24.869,0.128,8.11,3.938,846.637,0.421,9.024,3601.868,386.143,2400.207,2.513,478.589,0.109,0.099,Pipe_2
34.756,0.053,8.082,7.573,2102.882,0.447,10.164,4157.95,891.471,3835.384,1.832,364.233,0.146,0.122,Pipe_3
33.674,0.12,8.409,10.684,503.487,0.459,11.621,3793.967,132.323,1981.635,2.238,401.737,0.092,0.081,Pipe_3
47.368,0.42,7.851,24.022,3202.14,0.421,13.562,2355.114,1257.161,2042.246,0.782,640.545,0.992,0.196,Pipe_3
51.737,0.513,6.434,53.259,6720.375,0.714,17.522,286.02,649.494,6479.007,0.552,2020.954,2.236,1.014,Pipe_3
55.306,0.488,6.588,66.994,6271.551,0.722,3.045,420.201,764.267,4108.579,0.514,1837.353,2.066,1.539,Pipe_3
22.625,0.05,8.33,8.132,2093.014,0.455,15.289,3523.097,1301.931,9320.531,2.212,487.908,0.141,0.067,Pipe_3
28.69,0.101,8.014,8.594,413.052,0.468,7.629,3551.049,1542.358,2447.912,2.778,441.325,0.033,0.103,Pipe_3
36.011,0.119,8.549,9.683,1850.314,0.032,13.471,3947.346,913.184,2025.709,2.444,464.682,0.106,0.055,Pipe_1
39.237,0.216,7.778,32.605,3682.927,0.508,15.096,1921.939,1142.776,4819.174,1.339,720.635,0.703,0.197,Pipe_1
44.48,0.21,7.781,18.416,3554.988,0.558,0.688,2418.956,1550.021,3256.745,1.456,570.894,0.671,0.146,Pipe_1
70.176,0.501,6.275,62.605,6890.761,0.766,11.556,265.841,613.934,1578.792,0.461,1913.927,2.49,0.837,Pipe_1
66.258,0.492,6.66,50.869,5047.35,0.817,2.945,366.605,1472.957,2196.412,0.126,1951.311,2.181,0.675,Pipe_1
45.951,0.342,7.751,20.143,3504.019,0.595,5.826,2312.068,248.904,3867.503,0.78,650.253,0.212,0.219,Pipe_2
71.781,0.476,6.538,56.995,5166.624,0.789,2.71,834.86,148.244,7874.593,0.506,2022.639,2.429,0.49,Pipe_2
35.306,0.013,8.085,10.984,1576.853,0.084,6.422,4131.668,830.826,3732.89,2.308,344.893,0.045,0.084,Pipe_2
34.929,0.05,8.072,5.066,952.605,0.277,10.448,3942.143,194.912,3938.313,2.621,428.006,0.025,0.064,Pipe_2
46.058,0.415,7.674,17.632,3336.662,0.518,10.817,2662.683,799.041,224.881,1.07,651.372,1.017,0.147,Pipe_3
65.4,0.471,6.616,53.39,5454.674,0.783,16.039,209.786,638.636,2820.57,0.42,1374.443,2.281,0.771,Pipe_2
28.323,0.053,8.181,13.567,243.477,0.288,14.355,4008.88,586.025,7900.365,2.602,160.597,0.052,0.093,Pipe_1
60.089,0.569,6.293,63.603,7524.477,0.829,0.956,453.103,1387.812,7972.743,0.604,1920.376,2.048,0.577,Pipe_3
41.103,0.398,7.868,29.877,3208.981,0.538,12.964,2249.956,381.839,6320.126,1.385,539.456,1.069,0.174,Pipe_2
26.401,0.113,8.237,7.648,497.067,0.418,14.135,4170.167,1093.356,2140.926,1.983,151.993,0.147,0.088,Pipe_2
63.582,0.578,6.294,64.478,6487.582,0.851,14.538,1239.08,206.005,797.354,0.179,1008.466,2.003,0.413,Pipe_1
29.068,0.115,8.481,2.055,2562.78,0.305,12.283,3572.829,1131.379,1695.612,2.056,203.818,0.073,0.093,Pipe_2
33.738,0.125,8.538,2.887,2160.814,0.398,4.436,3841.729,371.934,7899.12,2.445,381.906,0.067,0.115,Pipe_2
66.887,0.551,6.764,61.613,7033.24,0.816,5.62,741.348,886.411,6404.09,0.429,1805.228,2.063,1.451,Pipe_2
52.026,0.488,6.288,58.291,4835.502,0.711,0.492,361.984,440.369,4313.465,0.094,1391.936,2.289,1.088,Pipe_2
48.421,0.269,7.634,30.193,3676.954,0.411,2.874,2334.014,377.738,7615.706,0.806,541.045,0.884,0.235,Pipe_1
44.939,0.287,7.876,32.647,3180.825,0.548,2.405,2526.439,605.344,8852.837,0.955,565.941,0.355,0.209,Pipe_3
29.433,0.096,8.253,12.842,802.921,0.096,7.978,3654.417,462.747,6837.71,2.019,130.896,0.133,0.061,Pipe_1
23.345,0.063,8.225,7.695,1446.269,0.016,5.965,3992.692,1366.68,7556.374,2.271,287.465,0.103,0.089,Pipe_1
28.352,0.059,8.257,14.165,965.315,0.454,16.157,3750.76,1443.205,4134.017,2.74,386.383,0.056,0.061,Pipe_1
44.483,0.43,7.47,39.612,3638.861,0.525,13.568,2302.532,683.582,7333.077,0.753,680.741,0.914,0.153,Pipe_2
21.449,0.041,8.417,2.941,291.376,0.242,1.644,4168.163,1460.485,676.561,1.832,373.662,0.063,0.06,Pipe_1
45.642,0.265,7.961,25.891,3305.404,0.469,13.342,2622.935,1095.471,7600.816,1.365,672.993,1.0,0.157,Pipe_3
72.569,0.608,6.313,46.046,6058.589,0.703,3.324,222.108,815.782,7315.129,0.364,1525.814,2.076,1.206,Pipe_1
39.023,0.195,7.546,20.629,3190.082,0.545,16.787,2333.507,1213.951,5646.187,1.328,739.283,0.629,0.134,Pipe_1
43.395,0.184,7.613,24.262,3895.753,0.588,14.705,2286.833,1405.703,3978.646,0.725,521.736,0.458,0.192,Pipe_1
57.113,0.542,6.256,68.729,6066.726,0.759,6.002,332.782,209.819,5884.075,0.21,1813.211,2.468,1.137,Pipe_2
43.71,0.173,7.352,30.716,3023.588,0.428,14.67,2658.826,216.908,5340.647,1.232,628.073,0.993,0.203,Pipe_3
31.901,0.04,8.387,8.448,635.099,0.264,9.17,3728.904,1105.072,7320.887,1.837,253.215,0.097,0.053,Pipe_1
56.312,0.589,6.704,41.049,6957.867,0.714,3.869,552.427,389.827,3517.936,0.2,1436.628,2.183,1.027,Pipe_1
46.648,0.283,7.114,20.289,3256.66,0.567,12.307,2640.567,194.615,4754.428,0.787,665.909,0.357,0.133,Pipe_1
23.863,0.08,8.346,5.77,1688.715,0.292,7.616,3515.105,997.482,5268.155,2.543,113.134,0.072,0.126,Pipe_1
47.263,0.424,7.908,19.044,3858.182,0.429,13.308,2107.707,135.379,7896.559,0.864,746.469,0.274,0.203,Pipe_2
31.066,0.071,8.15,3.277,1900.113,0.173,6.019,3803.426,329.456,7812.626,1.979,396.221,0.071,0.098,Pipe_2
35.677,0.053,8.434,11.679,2792.968,0.329,17.372,3628.711,241.972,2043.999,2.52,111.439,0.081,0.114,Pipe_2
31.183,0.087,8.558,9.514,2728.381,0.422,13.578,3688.138,1347.412,4399.221,2.127,339.743,0.136,0.065,Pipe_2
23.448,0.073,8.087,2.025,2467.02,0.425,0.705,4208.196,1078.022,1153.604,2.523,303.079,0.063,0.118,Pipe_3
24.481,0.021,8.462,3.87,1648.196,0.417,6.339,3920.633,1370.675,2506.58,2.663,301.726,0.039,0.05,Pipe_3
49.881,0.285,7.304,18.391,3658.507,0.533,10.351,2457.08,1253.109,8053.759,1.422,592.707,0.533,0.214,Pipe_2
26.079,0.069,8.015,3.858,248.98,0.154,6.98,3539.817,1172.681,5004.833,1.838,168.52,0.106,0.082,Pipe_2
26.23,0.057,8.539,4.632,1289.193,0.371,8.362,4207.966,405.888,827.237,2.527,199.3,0.143,0.051,Pipe_1
51.275,0.599,6.868,65.33,7102.375,0.8,7.783,1374.405,1038.518,6102.796,0.103,1736.618,2.301,1.068,Pipe_1
41.771,0.221,7.464,36.654,3561.478,0.416,7.883,2132.495,515.049,1728.358,1.421,734.529,0.668,0.138,Pipe_3
44.98,0.345,7.435,32.439,3230.418,0.541,1.913,2421.396,347.328,7146.521,0.806,534.955,0.78,0.238,Pipe_2
25.519,0.046,8.274,14.137,1538.236,0.19,1.063,4020.275,1528.876,2500.446,2.624,398.214,0.02,0.107,Pipe_3
51.326,0.587,6.695,65.758,4705.164,0.899,4.526,1442.689,1043.078,6065.259,0.479,1179.891,2.427,1.266,Pipe_2
26.787,0.027,8.16,3.359,743.503,0.062,14.913,3936.846,1331.129,9148.194,2.011,147.66,0.057,0.064,Pipe_3
34.284,0.022,8.026,9.882,1757.396,0.148,11.421,3530.503,312.312,5359.312,2.573,216.447,0.027,0.059,Pipe_2
31.99,0.123,8.446,11.882,2356.594,0.483,14.802,3933.024,1425.008,8409.477,2.62,265.708,0.124,0.106,Pipe_3
21.235,0.068,8.249,14.974,2592.418,0.023,15.044,3644.579,489.577,1975.2,2.577,462.305,0.091,0.127,Pipe_1
67.042,0.52,6.711,59.228,5425.628,0.783,16.31,1258.372,214.173,542.375,0.235,1559.392,2.045,1.558,Pipe_2
64.64,0.453,6.508,65.363,6935.664,0.802,1.218,911.076,1510.694,2773.121,0.317,1491.757,2.154,1.325,Pipe_3
23.966,0.094,8.227,12.111,2622.13,0.264,17.273,3594.259,597.948,3363.881,2.04,388.863,0.124,0.068,Pipe_1
46.784,0.278,7.725,21.167,3527.155,0.459,9.348,2439.237,942.527,7126.085,0.996,744.201,0.306,0.248,Pipe_2
27.454,0.086,8.172,12.388,1836.406,0.486,4.052,3933.408,1468.816,8765.479,1.996,413.756,0.071,0.072,Pipe_1
61.424,0.563,6.934,42.612,4439.716,0.786,11.236,528.769,508.788,2428.331,0.474,1213.804,2.241,0.674,Pipe_2
73.834,0.543,6.537,62.841,3583.93,0.872,7.645,988.215,1555.866,2878.177,0.086,1330.418,2.435,0.982,Pipe_2
42.641,0.27,7.19,25.816,3968.584,0.509,4.38,1708.232,1211.846,4415.151,1.046,612.186,0.803,0.147,Pipe_2
48.603,0.263,7.258,38.047,3153.88,0.583,6.506,1747.908,1539.797,3859.329,1.443,694.99,0.638,0.216,Pipe_2
36.462,0.079,8.505,6.891,2153.026,0.196,11.006,4130.573,685.808,4457.852,1.991,502.747,0.093,0.106,Pipe_3
34.322,0.026,8.521,2.343,1885.732,0.263,1.314,3731.661,1326.953,6050.25,1.825,259.527,0.073,0.079,Pipe_2
47.315,0.208,7.952,24.943,3750.66,0.578,2.336,2443.934,612.566,9252.473,1.034,543.425,0.917,0.141,Pipe_2
69.149,0.57,6.99,55.915,4169.62,0.811,2.937,806.083,395.897,3005.173,0.207,1387.424,2.311,0.462,Pipe_1
40.743,0.391,7.336,29.283,3163.091,0.461,5.193,2038.012,461.703,1500.345,1.459,642.107,0.437,0.168,Pipe_2
35.646,0.107,8.548,9.718,639.563,0.162,13.95,3968.041,374.237,7391.325,2.658,180.487,0.058,0.061,Pipe_3
26.12,0.07,8.367,2.791,725.913,0.281,3.932,3890.528,905.397,8454.049,2.318,222.773,0.044,0.109,Pipe_2
23.866,0.034,8.013,7.093,2154.496,0.249,0.669,3620.649,401.112,3640.145,1.902,80.868,0.131,0.123,Pipe_3
46.841,0.185,7.577,39.463,3319.19,0.425,8.686,2866.985,279.528,605.157,1.483,590.96,0.959,0.171,Pipe_2
29.068,0.115,8.481,2.055,2562.78,0.305,12.283,3572.829,1131.379,1695.612,2.056,203.818,0.073,0.093,Pipe_3
28.649,0.119,8.221,8.445,2731.519,0.237,16.78,4046.39,409.544,2414.174,1.896,429.278,0.045,0.119,Pipe_1
65.486,0.523,6.409,69.934,5037.132,0.756,5.409,1352.93,829.214,5133.273,0.149,1946.482,2.396,1.162,Pipe_2
24.788,0.012,8.158,9.628,388.65,0.125,11.514,4176.322,1029.895,7800.387,2.43,101.189,0.14,0.081,Pipe_3
33.335,0.086,8.529,5.937,466.199,0.012,4.855,3731.845,1348.761,807.026,2.715,96.692,0.028,0.065,Pipe_3
48.85,0.186,7.935,22.411,3367.98,0.502,4.455,1989.089,151.202,5696.741,0.85,552.103,0.55,0.217,Pipe_2
45.2,0.393,7.044,16.56,3267.973,0.58,8.866,2197.965,766.802,6768.603,0.945,564.596,0.598,0.206,Pipe_3
47.479,0.165,7.557,25.346,3818.671,0.522,10.725,2324.309,1346.394,3969.365,0.875,692.088,0.364,0.18,Pipe_2
46.329,0.39,7.042,37.964,3788.061,0.528,14.819,2652.479,572.227,1469.725,1.228,704.113,0.642,0.17,Pipe_1
48.218,0.294,7.208,15.396,3437.507,0.504,12.553,2873.662,529.607,7620.485,1.268,648.624,0.648,0.211,Pipe_1
32.287,0.061,8.164,5.032,1111.506,0.095,7.387,4056.319,618.666,1817.569,1.81,474.319,0.088,0.128,Pipe_1
43.412,0.423,7.164,31.666,3851.277,0.577,4.623,2651.999,639.963,8491.632,1.014,616.989,0.528,0.221,Pipe_1
26.204,0.016,8.03,7.423,1925.259,0.182,10.595,3820.046,302.628,7048.021,1.936,306.693,0.098,0.106,Pipe_3
65.801,0.578,6.365,69.889,6008.473,0.846,2.623,1487.027,1397.266,229.785,0.579,1417.15,2.177,0.511,Pipe_3
27.445,0.072,8.489,9.854,697.658,0.272,1.243,3518.333,227.873,2115.645,2.651,268.563,0.113,0.123,Pipe_3
72.751,0.521,6.462,46.81,4847.657,0.838,16.04,333.406,205.558,9294.468,0.515,2043.916,2.165,0.822,Pipe_3
34.601,0.069,8.14,5.595,1881.647,0.273,2.111,3552.532,1062.459,3725.004,2.672,408.433,0.053,0.078,Pipe_3
33.556,0.119,8.35,11.026,2514.205,0.422,16.285,4057.353,1418.409,8171.903,1.877,94.811,0.072,0.087,Pipe_3
48.547,0.421,7.429,18.911,3241.885,0.53,9.843,2600.477,227.264,6199.636,1.407,608.641,0.68,0.177,Pipe_2
21.505,0.123,8.188,10.953,796.338,0.069,13.565,3675.829,548.853,8109.073,2.487,251.319,0.085,0.121,Pipe_3
29.676,0.04,8.351,12.725,651.679,0.293,0.603,3909.066,1230.515,1836.63,2.223,239.674,0.039,0.096,Pipe_2
51.221,0.49,6.713,46.917,5285.454,0.855,5.132,1466.159,793.877,8174.793,0.499,1034.428,2.483,0.96,Pipe_1
33.357,0.06,8.527,10.059,2365.87,0.462,12.38,4150.143,258.331,8382.611,2.612,480.678,0.05,0.055,Pipe_2
69.376,0.529,6.692,63.365,7191.51,0.828,9.974,1348.565,1263.93,67.71,0.075,1719.643,2.179,0.762,Pipe_1
55.303,0.585,6.956,68.887,4987.253,0.715,7.75,864.55,1279.293,3759.203,0.26,2003.038,2.019,0.904,Pipe_2
39.923,0.367,7.395,34.621,3349.335,0.566,5.49,2157.874,963.326,2361.968,1.087,728.957,0.248,0.184,Pipe_1
46.903,0.151,7.078,23.345,3849.472,0.531,16.741,2758.956,774.316,2630.369,1.276,577.089,0.719,0.22,Pipe_2
39.63,0.364,7.932,24.013,3454.6,0.419,6.395,2808.167,586.977,878.77,0.805,724.691,0.423,0.174,Pipe_2
48.044,0.256,7.257,38.205,3864.719,0.449,1.994,1788.671,1377.762,3065.428,0.854,658.301,0.565,0.231,Pipe_1
38.578,0.181,7.414,24.024,3645.407,0.549,11.334,2664.835,606.716,2823.148,1.174,642.793,1.094,0.191,Pipe_3
23.456,0.062,8.031,5.989,2281.209,0.195,10.264,3733.893,1357.647,2620.891,2.63,478.834,0.058,0.114,Pipe_1
41.771,0.219,7.168,36.582,3485.443,0.55,7.794,1833.1,865.245,5106.05,0.711,540.589,0.652,0.19,Pipe_3
49.111,0.227,7.337,37.033,3226.446,0.407,10.816,2054.351,1183.074,2469.872,1.241,703.728,0.4,0.146,Pipe_3
33.836,0.109,8.558,12.83,215.589,0.355,6.866,3597.924,313.501,5879.891,2.159,374.534,0.077,0.08,Pipe_3
25.847,0.022,8.136,6.192,2386.019,0.381,16.799,3702.589,206.934,1196.479,2.55,306.116,0.13,0.124,Pipe_1
31.474,0.086,8.43,14.383,244.378,0.106,15.916,3907.644,784.02,1506.66,2.365,267.949,0.022,0.104,Pipe_3
35.354,0.02,8.22,12.427,2584.313,0.334,5.108,3742.338,1502.411,8496.136,2.406,69.343,0.024,0.099,Pipe_3
46.856,0.214,7.332,23.784,3035.944,0.572,16.908,2484.983,872.867,2292.249,1.49,630.605,0.86,0.153,Pipe_2
45.052,0.397,7.923,15.401,3294.498,0.462,1.456,2613.026,225.917,6226.907,1.335,546.122,0.411,0.184,Pipe_1
71.232,0.468,6.286,54.256,5490.995,0.765,7.82,1527.736,1214.903,5652.073,0.695,1732.91,2.397,1.261,Pipe_3
46.904,0.153,7.042,17.865,3731.415,0.579,13.382,1971.546,1156.584,5231.471,1.156,562.113,0.387,0.242,Pipe_3
58.127,0.508,6.322,56.536,3671.648,0.808,6.96,860.773,1518.147,7520.274,0.217,1920.956,2.179,0.345,Pipe_3
30.793,0.011,8.431,8.381,2764.223,0.055,7.278,4012.003,1222.548,7153.187,2.321,401.104,0.137,0.075,Pipe_2
46.098,0.336,7.552,20.187,3111.209,0.54,13.5,2121.821,1436.504,6432.95,1.156,717.544,0.885,0.209,Pipe_3
42.567,0.242,7.418,27.444,3380.286,0.525,13.406,2327.211,934.984,6908.152,1.144,648.633,0.795,0.216,Pipe_2
44.786,0.247,7.887,18.841,3266.132,0.509,17.064,2515.605,142.963,6548.155,0.888,555.162,0.25,0.23,Pipe_3
41.98,0.355,7.959,31.141,3243.511,0.425,10.933,2207.116,281.626,8750.862,1.474,575.874,0.349,0.231,Pipe_2
48.495,0.181,7.344,18.158,3867.845,0.523,17.099,1778.467,1217.809,6299.703,1.382,745.072,0.707,0.188,Pipe_2
70.345,0.456,6.558,58.909,7365.121,0.856,11.907,857.439,252.687,7485.127,0.326,1899.173,2.267,0.575,Pipe_1
39.483,0.358,7.534,21.149,3363.139,0.492,13.645,2248.015,185.071,2972.194,0.939,572.048,0.772,0.143,Pipe_2
27.309,0.075,8.254,12.45,958.048,0.351,2.374,3539.041,1324.69,9305.922,2.745,342.811,0.135,0.126,Pipe_1
61.424,0.516,6.559,62.298,5102.076,0.89,10.961,326.336,1044.377,4369.945,0.589,1924.28,2.362,1.54,Pipe_2
27.738,0.093,8.434,14.992,474.51,0.353,9.342,4081.113,206.314,754.521,2.705,213.63,0.058,0.05,Pipe_1
43.033,0.217,7.811,22.449,3724.484,0.544,4.539,1767.517,1258.896,7664.334,1.442,659.307,0.352,0.142,Pipe_1
29.46,0.07,8.079,8.662,2423.252,0.244,16.144,3568.794,1035.348,6133.967,1.987,202.788,0.09,0.056,Pipe_1
22.188,0.021,8.184,14.251,1652.167,0.202,12.985,3649.821,198.026,5578.244,1.961,131.014,0.077,0.061,Pipe_3
45.382,0.204,7.744,35.452,3381.515,0.543,8.732,2705.772,1034.798,9246.766,1.092,635.564,0.657,0.136,Pipe_2
67.559,0.569,6.941,48.104,3723.627,0.704,0.49,913.807,287.554,6748.131,0.184,1056.238,2.233,0.425,Pipe_2
44.864,0.396,7.77,26.125,3650.243,0.489,9.768,2412.969,908.791,4144.945,1.243,534.443,0.438,0.24,Pipe_3
36.743,0.053,8.325,8.265,2652.879,0.292,15.045,3890.899,1495.137,2302.467,2.134,503.098,0.149,0.091,Pipe_3
28.381,0.122,8.299,10.752,2711.333,0.216,11.715,4015.885,1107.024,5990.844,1.95,165.589,0.129,0.124,Pipe_3
46.885,0.16,7.124,24.334,3627.946,0.492,9.509,2581.903,1550.823,3235.216,0.951,548.28,0.982,0.227,Pipe_2
26.117,0.069,8.477,6.82,614.469,0.376,16.302,3548.363,1516.523,8544.984,2.578,187.577,0.066,0.117,Pipe_3
42.441,0.354,7.446,28.031,3828.855,0.54,8.739,1881.145,885.893,3586.755,0.895,523.464,0.215,0.136,Pipe_2
52.194,0.574,6.245,62.546,4729.63,0.743,4.529,1055.594,960.918,1271.722,0.515,1591.955,2.433,1.56,Pipe_1
